t,ia,ib,ic,vsq,vsd,speed,angle,output
0.42,2.419994456,-211.5650002,209.1450057,14.83340423,-107.4221436,-136.0896087,20.97829178,1
0.43,-31.33147711,154.5688373,-123.2373601,104.2096604,29.9982249,1.311361532,20.15073591,1
0.44,122.4343883,-47.58899029,-74.84539804,-137.0734744,-150.9458483,-131.2848912,20.15256932,1
0.45,-61.62137094,-85.91465838,147.5360293,214.4041058,118.4520131,-31.75301546,20.29416769,1
0.46,48.5235101,151.2308292,-199.7543393,197.4376938,-50.91309849,255.3192348,21.3282447,1
0.47,-4.501899549,-210.4809626,214.9828622,8.766705579,-108.086501,18.03715726,22.5631597,1
0.48,-28.09895712,157.386745,-129.2877879,106.3985325,20.94991884,160.8093959,21.7430004,1
0.49,90.57956785,-22.49783495,-68.0817329,-203.3524301,14.88541827,-51.60887263,21.95001451,1
0.5,-89.1908839,-56.44003481,145.6309187,127.2098426,-209.3266728,-345.488419,22.24733038,1
0.51,15.39590209,191.4297457,-206.8256478,132.9497934,154.5902291,-34.06275689,22.62081896,1
0.52,5.861869243,-189.4521877,183.5903184,108.4357604,-1.110262722,-60.24279261,23.76404935,1
0.53,-90.01894224,135.8463569,-45.82741466,-98.24025653,45.91730408,-330.2752917,24.25710515,1
0.54,62.53932395,-41.35918412,-21.18013983,131.0114065,156.2363527,-49.48621342,24.06969419,1
0.55,-40.36290877,-110.5447553,150.9076641,-191.4069541,152.8508356,239.5976284,24.51580935,1
0.56,-20.41607857,215.3289495,-194.9128709,-62.0766369,194.217089,-108.8596957,23.93670481,1
0.57,-4.20970973,-188.9582258,193.1679356,107.9858515,-9.9298891,111.0662817,25.35521043,1
0.58,-69.27731726,124.7468607,-55.46954343,-39.08012064,101.1547873,-360.1336569,26.01912487,1
0.59,63.57244865,-42.17936704,-21.39308161,156.2666196,130.9753035,-66.09390996,25.68434393,1
0.6,-41.6631637,-110.162477,151.8256407,-191.7133684,152.4663385,231.2461806,26.08610388,1
0.61,-20.68296267,214.5177451,-193.8347824,-58.27251147,195.3921721,-122.460887,25.51238295,1
0.62,-2.263140265,-189.8490429,192.1121831,108.4098961,-2.615575665,115.8756497,26.90911288,1
0.63,-73.10263794,127.2727055,-54.17006759,-58.73509178,91.15775233,-348.2172238,27.53899638,1
0.64,64.01271931,-44.41941745,-19.59330187,159.7126584,126.750358,-45.7860189,27.26182534,1
0.65,-39.50106411,-105.3633344,144.8643985,-158.2887911,186.9349048,246.8067864,27.70598245,1
0.66,-20.71141384,206.8214905,-186.1100766,-12.64241351,203.5041914,-187.2306763,27.14012718,1
0.67,5.917423166,-193.9732386,188.0558154,104.3513646,29.50151712,114.4681044,28.40499795,1
0.68,-80.03736715,136.2385662,-56.201199,-90.84722096,59.21426569,-273.8095114,29.00459722,1
0.69,74.32611561,-66.57675562,-7.749359987,203.4173711,13.96995587,221.6474263,28.98318838,1
0.7,-65.35269509,-64.03549653,129.3881916,222.9363956,101.4857798,193.9543172,29.73833299,1
0.71,61.36923194,148.7883429,-210.1575748,119.7473905,-165.0283278,246.0357319,30.92570081,1
0.72,-5.821920766,-210.484234,216.3061548,8.356900733,-108.1189578,254.4274096,31.98888538,1
0.73,-91.50377699,149.7446889,-58.24091188,-84.7679635,-67.63090404,299.5234082,30.26262861,1
0.74,46.13922393,-4.468875805,-41.67034813,-131.3027093,155.9916185,417.1906276,31.5743059,1
0.75,-57.08246804,-61.85198206,118.9344501,238.613411,55.35015903,475.3033878,32.9297392,1
0.76,30.82756043,150.7912937,-181.6188541,199.7105164,-41.10348101,546.0994611,33.88226776,1
0.77,7.818008068,-184.6775026,176.8594945,82.49658031,70.38367036,465.9697276,33.00968468,1
0.78,-55.04668839,136.0629922,-81.0163038,-18.66442488,106.8231532,-216.1455969,33.92203116,1
0.79,126.4576176,-61.63539949,-64.82221815,17.92589363,-203.1069887,-302.507207,32.5126147,1
0.8,-48.59413497,-123.1465049,171.7406399,-140.3774218,200.7341014,59.5347017,32.44145638,1
0.81,-12.53141243,185.1183587,-172.5869463,93.97694166,180.9478404,-351.8126681,31.98778083,1
0.82,30.12773727,-208.2920982,178.1643609,34.49111495,102.8100667,59.22302225,32.87448978,1
0.83,-71.52438005,140.9209512,-69.39657113,-88.91539031,62.07737255,-82.52063955,33.7249491,1
0.84,117.8828241,-55.45553008,-62.42729403,-79.80539187,-187.629651,2.72717633,34.20595712,1
0.85,-70.27280872,-75.8234682,146.0962769,244.9066941,4.550952484,-7.576809131,34.55287413,1
0.86,47.66407542,155.5461392,-203.2102146,189.2174948,-75.9639794,155.6197121,35.49776077,1
0.87,2.230055397,-186.4084688,184.1784134,82.34571864,-70.56011223,-243.5666018,36.5049785,1
0.88,-31.24622953,140.8016516,-109.555422,68.27205942,84.2524345,265.402523,35.70632325,1
0.89,66.43270981,-18.81576906,-47.61694075,-145.3203019,143.0237616,16.40736141,36.26327245,1
0.9,-87.0457146,-89.78496671,176.8306813,-138.9651438,-201.7143743,-45.77282276,36.6718274,1
0.91,21.30812252,178.3506857,-199.6588082,186.5333697,-82.33522029,-291.8886351,37.0770343,1
0.92,43.29308158,-209.6805067,166.3874251,18.13004709,106.9151449,-141.5331027,37.54795164,1
0.93,-87.95506125,151.9738586,-64.01879731,-108.396324,3.127899457,43.24646676,38.29217723,1
0.94,81.61384996,-15.1058636,-66.50798636,-203.0339521,-18.73501513,247.9336289,39.18750299,1
0.95,-67.89813423,-73.03605509,140.9341893,143.5775622,-198.4577628,-217.4758456,39.50603166,1
0.96,30.49962206,176.5971136,-207.0967357,171.3890653,110.4516853,75.12358849,39.9715919,1
0.97,1.313714312,-185.8643488,184.5506345,102.1184802,-36.48784485,-145.2268706,41.12604211,1
0.98,-45.69624153,135.6103169,-89.91407535,103.7422552,31.57675272,-260.2155919,42.13808914,1
0.99,82.69296912,-69.89162207,-12.80134705,192.9704104,-65.849884,283.6782638,41.64891432,1
1,-73.27620146,-64.84729674,138.1234982,244.9474977,-0.850499441,97.50383262,42.41236886,1
1.01,50.09316081,153.149894,-203.2430548,171.2916017,-110.6027744,150.502239,43.39963688,1
1.02,-1.709917472,-190.0746503,191.7845677,67.57881856,-84.80949298,-183.7559649,44.40633966,1
1.03,-28.84619588,149.5116328,-120.6654369,96.51483956,49.44120307,84.96575475,43.66439943,1
1.04,115.5714245,-42.16907929,-73.40234523,-160.2107098,-126.1202402,-109.2792467,43.75617156,1
1.05,-67.1664358,-80.60084154,147.7672773,244.8964812,-5.07084642,-48.20302427,43.98747293,1
1.06,41.50550324,158.6541425,-200.1596457,203.5697842,-11.53817428,158.5676551,44.84125148,1
1.07,-7.218407638,-189.687692,196.9060996,63.05610361,-88.22400248,-117.9416284,45.99020191,1
1.08,-27.3360579,149.2246693,-121.8886114,97.48928346,47.4909089,136.1975917,45.24022202,1
1.09,105.6042565,-32.47811802,-73.12613844,-189.8614871,-74.33977558,-82.91719426,45.40039235,1
1.1,-94.56708021,-68.28509973,162.8521799,114.8669259,-216.3459945,188.8620719,45.82376935,1
1.11,31.97062045,170.9126982,-202.8833187,190.6777139,-72.22046757,-128.0109545,46.48840819,1
1.12,29.96134241,-200.0331381,170.0717956,80.82992914,72.29155809,-213.9622844,47.14101117,1
1.13,-108.3013046,164.6259701,-56.32466549,-101.3412305,-38.59406448,-141.8424671,47.61877453,1
1.14,110.2221037,-59.93685116,-50.28525252,124.4710025,-161.4953747,163.7816944,49.64922104,1
1.15,-57.11871888,-80.85786844,137.9765873,140.1563021,200.8885536,45.45587137,50.0250755,1
1.16,45.56230605,144.6105415,-190.1728475,201.7031772,-29.8264115,372.7800363,51.14698435,1
1.17,50.19877669,-209.1429499,158.9441732,-40.78321894,100.4802263,307.2480218,49.97593627,1
1.18,-47.1859075,137.4032263,-90.21731878,-20.94959751,106.3985958,48.06025935,51.19543229,1
1.19,108.4201662,-38.16022787,-70.25993838,-167.6279587,-116.0803772,6.401524463,51.62546061,1
1.2,-50.99248371,-94.00239954,144.9948832,213.9004491,-119.359113,-247.9628811,50.39272595,1
1.21,36.37028599,166.2888312,-202.6591172,161.128095,124.9460824,212.1599648,50.94538502,1
1.22,-15.88541488,-193.7053803,209.5907952,40.85327027,-100.4517652,77.71557164,52.33195645,1
1.23,-24.54176007,151.6255607,-127.0838006,104.7175632,28.1740797,220.213607,51.57102783,1
1.24,80.73058974,-19.0686658,-61.66192395,-192.7437627,66.51036366,-67.20723073,51.85994662,1
1.25,-60.71248738,-66.96135635,127.6738437,234.3222813,-71.36573735,-401.8067611,51.91018807,1
1.26,22.65023112,185.0669303,-207.7171614,103.0775567,175.9227212,134.6888735,52.4208809,1
1.27,-13.32089209,-183.7001346,197.0210266,79.9655322,-73.24657314,-45.07675466,53.79201299,1
1.28,-26.42764926,134.5305081,-108.1028589,69.02222764,83.6389796,323.6401194,52.98731692,1
1.29,60.44385956,-20.57821306,-39.86564651,-112.8580087,169.8141819,23.22153592,53.59373058,1
1.3,-86.25929289,-90.82933566,177.0886286,-155.8974714,-188.9337937,-48.60472847,53.97224553,1
1.31,33.55344945,173.5376258,-207.0910752,137.2376618,-150.7965871,-256.4741044,54.45998414,1
1.32,48.17393561,-209.9479092,161.7739736,13.81365956,107.5580291,-229.4681369,54.81664982,1
1.33,-95.67454778,159.2103591,-63.53581128,-105.4940325,-25.11087264,52.40066809,55.50530414,1
1.34,91.60304491,-22.07055643,-69.53248848,-188.4739746,-77.79040691,200.3653476,56.39140648,1
1.35,-38.09889762,-93.59899254,131.6978902,211.7416286,123.1482144,-310.7893228,56.41697334,1
1.36,39.55828361,152.1009833,-191.659267,164.9684471,119.8298709,417.2686521,57.23641431,1
1.37,44.49473933,-202.5031016,158.0083623,-36.67954865,102.0497797,356.9411417,56.26925121,1
1.38,-45.23380746,137.847256,-92.61344853,-9.623813291,108.0135595,45.92340424,57.50500431,1
1.39,109.9752502,-39.48389541,-70.49135481,-163.8522205,-121.3517052,-8.435084711,57.9006954,1
1.4,-88.43689132,-63.20191687,151.6388082,161.6969402,-183.9948356,320.1117356,58.33191689,1
1.41,44.13626711,166.3080713,-210.4443384,122.162533,-163.2485897,-133.8879595,59.19635624,1
1.42,40.02956226,-203.2480453,163.2184831,59.74198244,90.50106271,-291.30841,59.6429711,1
1.43,-110.6043178,172.3482353,-61.74391756,-92.22470652,-57.04516039,-67.14742521,60.1376277,1
1.44,117.0645776,-76.87514938,-40.18942823,52.36395803,-197.0578657,-194.3772961,60.7440245,1
1.45,-56.9647006,-120.6575954,177.622296,-209.8516308,126.3419687,77.12876884,60.61114065,1
1.46,-23.38723136,222.4594097,-199.0721783,-105.1076381,174.717403,-174.2284044,60.00696469,1
1.47,9.253086349,-197.1863855,187.9332991,94.95893809,52.36742207,154.3486127,61.33460794,1
1.48,-72.99591189,133.5521334,-60.55622147,-77.69227327,75.65353588,-277.0722304,62.03993608,1
1.49,70.76085328,-59.23591924,-11.52493404,199.5204994,42.01614982,88.66236518,61.93516515,1
1.5,-48.24544967,-79.3016253,127.547075,59.02564307,237.7308845,209.9821747,62.49999559,1
1.51,14.82361607,148.94438,-163.7679961,133.0794164,154.478657,517.3905818,63.46173315,1
1.52,31.65208756,-190.4253488,158.7732612,-20.255429,106.5329264,456.1760444,62.59172621,1
1.53,-41.96686673,139.2120055,-97.24513873,11.10082633,107.8717686,45.7105446,63.83604217,1
1.54,112.1251878,-41.30273509,-70.82245271,-158.869945,-127.8050355,-33.3435698,64.17388376,1
1.55,-89.83988719,-69.01033079,158.850218,148.968502,-194.4437847,71.03603086,64.6319129,1
1.56,33.71900914,169.534761,-203.2537701,202.3133046,-25.35967894,-29.17825694,65.27862361,1
1.57,20.51142362,-192.7291796,172.217756,106.3107382,21.39097356,-223.0553224,66.12335042,1
1.58,-89.71399321,134.2417142,-44.52772098,-93.77486388,54.45935843,-366.6489457,66.6908345,1
1.59,61.58515979,-19.96354559,-41.62161421,-0.785417472,203.8949966,-172.3375294,66.30578029,1
1.6,-72.50939984,-57.60645962,130.1158595,166.7602225,-179.4185838,-323.1048505,66.17893269,1
1.61,22.02245428,185.0849249,-207.1073792,118.259862,166.0975363,66.92243543,66.58022832,1
1.62,-4.203588902,-183.5641851,187.767774,100.5599733,-40.58618716,-75.66619546,67.83968874,1
1.63,-93.42731505,144.134333,-50.70701792,-96.41919239,-49.6274738,313.2286512,66.44046344,1
1.64,40.87410932,-22.79299833,-18.08111099,-12.42357713,203.5176681,376.1286185,67.86229749,1
1.65,-67.63674562,-56.90230846,124.5390541,244.7436268,10.02781871,321.5708368,69.10480092,1
1.66,58.33530454,159.036132,-217.3714365,86.63469111,-184.5757753,87.90114716,70.24282554,1
1.67,6.00688055,-188.7896359,182.7827554,80.73185858,-72.40106233,-265.7844511,71.06814185,1
1.68,-29.95334872,148.1324869,-118.1791382,92.37885118,56.79519937,47.68009996,70.34848085,1
1.69,120.2429017,-47.20390852,-73.03899318,-140.101867,-148.139304,-134.5602275,70.42311436,1
1.7,-58.40933899,-89.24985069,147.6591897,196.782572,145.8650724,-52.34037414,70.52636533,1
1.71,44.77690725,150.5680835,-195.3449907,203.7820493,-6.831024879,288.5892856,71.53901155,1
1.72,86.94950406,-227.274379,140.3248749,-76.19322123,77.16307314,-346.4797509,70.29791191,1
1.73,-34.58706847,146.1032028,-111.5161343,65.05073155,86.76375477,159.0623284,70.25442536,1
1.74,96.698957,-25.78741721,-70.9115398,-201.236443,-32.82804485,-47.42777597,70.58600637,1
1.75,-46.54528974,-115.3143319,161.8596216,92.58087548,226.779147,-122.7221322,71.96082987,1
1.76,27.77059522,144.809057,-172.5796522,142.4965599,145.8372961,483.3154613,72.9021847,1
1.77,29.59217012,-190.4970766,160.9049065,-5.782900659,108.2871409,441.1430157,72.05013858,1
1.78,-42.76527661,138.2442467,-95.47897009,10.72262379,107.9100188,-13.42615708,73.25994378,1
1.79,120.894993,-52.98808757,-67.90690539,-112.5303085,-170.0315153,-90.54123276,73.52148675,1
1.8,-58.71702535,-87.92720312,146.6442285,186.1663863,159.191949,-37.11056471,73.65056467,1
1.81,45.21971091,149.4000979,-194.6198088,203.479958,-13.02663492,301.665589,74.68821003,1
1.82,83.8712509,-246.9118824,163.0406315,-99.46761804,43.19421,-155.758291,73.34399467,1
1.83,-90.26669914,154.3792486,-64.11254948,-105.4885472,-25.13390575,246.4481025,74.35480548,1
1.84,46.54893023,-16.15837688,-30.39055335,-96.72145147,179.4958143,325.2456585,75.6079605,1
1.85,-51.88043338,-63.43294123,115.3133746,204.6309355,134.6335034,396.5432248,76.82353701,1
1.86,54.10421802,149.5214388,-203.6256568,123.1451778,-162.5086204,372.0690007,78.04440392,1
1.87,11.74238559,-192.4545261,180.7121405,86.59603841,65.2738305,372.5698967,77.00708682,1
1.88,-59.97280599,129.8821642,-69.90935819,-33.14429131,103.252132,-292.9773698,77.86991922,1
1.89,70.63672002,-56.65977921,-13.97694081,199.6455109,41.41806951,46.82161097,77.64387758,1
1.9,-44.8855949,-85.6849044,130.5704993,0.528300297,244.9484046,209.1652918,78.14765645,1
1.91,35.59839237,191.3406396,-226.939032,-145.7198832,-142.6166265,-119.4509091,78.40555886,1
1.92,74.38188382,-250.539685,176.1578012,-103.8640878,31.17367615,-329.3810647,74.88526644,1
1.93,-87.4994622,135.2656051,-47.76614285,-90.85921072,-59.19586678,361.2006851,72.69812504,1
1.94,39.32256833,-20.5935701,-18.72899823,-9.803129503,203.6607109,405.796354,74.14870056,1
1.95,-72.54709384,-55.83219806,128.3792919,241.813989,-39.06398236,308.6729267,75.43826416,1
1.96,55.01495316,160.3270007,-215.3419539,100.1573591,-177.6014919,28.71451706,76.50735094,1
1.97,26.01599449,-191.2537188,165.2377244,108.4242455,1.931270628,-341.5938056,77.16411225,1
1.98,-39.00688844,128.8672391,-89.86035066,7.450489573,108.1851978,393.0580267,76.39396596,1
1.99,52.68578645,-26.23001207,-26.45577438,-49.95139468,197.6831927,122.1683719,77.24044178,1
2,-28.7991914,-110.561719,139.3609104,-165.6848782,180.412087,293.9256356,77.96139937,1
2.01,-18.24668322,221.524559,-203.2778758,-96.97487661,179.3590249,-8.924976931,77.29720674,1
2.02,-17.66527974,-183.5789438,201.2442236,93.1337814,-55.54858756,76.20736601,78.87381034,1
2.03,-44.86457047,117.2575169,-72.39294639,-51.75421984,95.29453051,450.3087081,77.82319037,1
2.04,49.68838717,-38.84017134,-10.84821583,61.77571051,194.3130158,189.8195018,78.95006734,1
2.05,-39.72724684,-78.62868516,118.355932,46.94818792,240.4077113,329.354849,79.76612821,1
2.06,35.73131894,154.7914709,-190.5227898,54.25735281,-196.5449724,-377.9448597,79.70997824,1
2.07,31.05980267,-208.6133358,177.5535332,32.11888841,103.5756913,304.5776465,78.42183644,1
2.08,-52.65852642,134.2994991,-81.64097266,-26.28859113,105.2067336,-148.5560741,79.45715339,1
2.09,99.99647772,-3.153912055,-96.84256567,-201.2863053,32.52091362,-257.0240431,80.09125648,1
2.1,-84.97854829,-76.79635311,161.7749014,134.3345125,-204.8273389,-26.2265394,80.35819385,1
2.11,31.15467565,172.5204648,-203.6751405,199.6830718,41.23660224,4.417498174,80.90450046,1
2.12,12.63555079,-188.9974801,176.3619294,108.4150228,-2.393670554,-185.6150874,81.8864726,1
2.13,-56.18719827,123.0567514,-66.86955316,44.4502295,98.91270856,-352.6478007,82.76554774,1
2.14,72.66175957,-52.77774099,-19.88401858,203.5634455,11.64947036,-24.50429734,82.39311431,1
2.15,-42.49716414,-98.60014239,141.0973065,-105.0746829,221.2675101,195.1350117,82.7486694,1
2.16,-17.0312865,189.3761387,-172.3448522,77.45869118,188.610545,-361.4194772,82.23092952,1
2.17,28.95602714,-207.2679454,178.3119183,29.46315918,104.3622013,75.87065456,83.12783989,1
2.18,-69.64692869,139.1768417,-69.52991302,-85.94603287,66.12734874,-112.2181877,84.00201002,1
2.19,124.0413765,-68.70138693,-55.33998958,-25.12967954,-202.3420019,-149.2494678,84.40179141,1
2.2,-48.10309389,-110.2096734,158.3127673,-88.49369145,228.4050494,55.29583705,84.33789412,1
2.21,-2.54250549,170.2477845,-167.705279,180.0349211,95.71422929,-448.4800737,83.97484497,1
2.22,57.18089805,-224.4978786,167.3169805,-37.77159114,101.6506454,-23.48690713,84.54090461,1
2.23,-71.18061804,142.8598569,-71.67923885,-97.31140312,47.85433772,44.51928267,85.52311448,1
2.24,98.12718841,-29.38203868,-68.74514973,-182.278802,-91.36862082,125.5220425,86.21823319,1
2.25,-38.8528671,-91.69741747,130.5502846,196.4538009,146.3075668,-374.2144876,86.23376596,1
2.26,38.87768657,158.4144834,-197.29217,153.9546388,133.6852861,397.229852,87.05983598,1
2.27,54.95840375,-212.5921179,157.6337141,-61.78322153,89.1200334,302.3556862,86.04909692,1
2.28,-48.09985278,138.5461028,-90.44625,-27.93065691,104.7827525,106.9783414,87.30722523,1
2.29,96.46543535,-27.4855589,-68.97987645,-197.0056145,-52.56019773,39.56078846,87.84001214,1
2.3,-53.367172,-74.55137761,127.9185496,244.8778631,5.901876348,-416.8259088,87.95857014,1
2.31,26.56700848,181.2092056,-207.7762141,109.9035398,171.7410797,192.7278926,88.55901208,1
2.32,-17.91162669,-189.5073253,207.418952,51.51364687,-95.42479239,49.24704523,90.00388313,1
2.33,-24.26915592,149.013604,-124.744448,101.5624816,38.0080143,220.3928786,89.24632134,1
2.34,81.84782097,-19.20890168,-62.63891929,-195.253807,58.73446498,-63.52440992,89.54903925,1
2.35,-62.07484238,-66.10051496,128.1753573,231.8959307,-78.89408929,-403.7340022,89.61737306,1
2.36,21.23054502,186.5120978,-207.7426429,99.92208105,177.7339704,117.8145501,90.11553165,1
2.37,-11.7011225,-183.0500188,194.7511413,85.97883307,-66.08469627,-52.53858408,91.46955906,1
2.38,-29.83314652,128.4679432,-98.6347967,43.47416818,99.34557623,374.0603116,90.61706781,1
