t,ia,ib,ic,isq,isd,vsd,vsq,ha,hb,hc,speed,angle,torque,output
8.89,33.03783593,44.00697076,-77.04480669,73.02468939,-25.36541509,-104.5319233,175.0624561,1,0,0,-45828.31417,-138368.1081,40.11071207,1
8.9,-146.4510187,0.624101086,145.8269176,-99.87627482,-136.0168491,27.73536935,-243.3736824,1,1,0,-45872.52204,-138826.615,-68.65185791,1
8.91,75.14511146,105.5126328,-180.6577443,123.1655013,-133.3224487,-203.2220367,16.57076682,1,0,0,-45917.52913,-139285.5721,84.24599312,1
8.92,-46.28878491,-57.7271049,104.0158898,86.92687472,-57.50335213,-104.4545263,-29.13415113,0,1,1,-45962.957,-139744.9783,51.23332507,1
8.93,58.09294621,-17.69151789,-40.40142831,17.06914266,-57.05565801,104.7982691,27.87238094,0,0,1,-46007.6515,-140204.8323,10.0507458,1
8.94,112.0434914,-9.131430185,-102.9120612,-20.68331495,-122.7091956,-101.4488285,-176.8669605,0,0,1,-46051.73422,-140665.133,-13.87356259,1
8.95,-95.40454246,-65.67043325,161.0749757,73.65143804,-144.2751511,-241.9067727,-38.48523529,0,1,0,-46096.07404,-141125.8792,51.38479566,1
8.96,139.2066505,64.56226209,-203.7689126,-15.29687639,-207.7138341,-102.6640679,-176.1643428,1,0,1,-46139.8694,-141587.0699,-11.88333047,1
8.97,-77.23051917,-2.275417538,79.50593671,-72.9604909,53.57906767,68.85467756,83.77696697,1,0,1,-46186.25049,-142048.7038,-32.88718376,1
8.98,63.80613099,-21.03175576,-42.77437523,15.73280182,-63.09739931,102.448785,35.54987007,0,0,1,-46229.51439,-142510.7798,9.382501078,1
8.99,36.50066063,-2.802858221,-33.69780241,-12.56349554,38.63447509,172.2920562,109.0377636,0,1,0,-46274.31119,-142973.2967,-5.897357262,1
9,-57.24525293,-60.24242877,117.4876817,116.1614609,-17.68798228,-150.1787087,193.5106081,0,1,1,-46317.89482,-143436.2535,62.69171337,1
9.01,133.6501432,-14.5958121,-119.0543311,-132.353702,-63.10350559,164.6117585,-120.3193894,0,1,1,-46361.3781,-143899.6489,-78.93219746,1
9.02,-119.5050037,-25.27531512,144.7803189,-6.258210318,-154.5377633,16.30157134,-107.2091675,0,1,0,-46404.23437,-144363.4819,-4.446352846,1
9.03,38.58222681,-22.21333796,-16.36888885,12.84654104,-36.53683717,94.0132217,54.04684045,0,0,1,-46448.78151,-144827.7513,7.235402803,1
9.04,74.16468498,34.49369552,-108.6583805,44.8042919,-101.6061754,-203.2697212,-15.97519785,1,0,1,-46491.7559,-145292.4561,28.87298371,1
9.05,-66.98220617,-28.87267266,95.85487883,29.02700859,93.96649801,122.1259926,212.3328564,0,0,1,-46536.544,-145757.595,11.62095739,1
9.06,88.00696035,11.47165547,-99.47861582,-58.68913063,91.67405257,167.1504072,116.7669811,0,1,0,-46579.78716,-146223.1669,-23.66409028,1
9.07,-42.7181058,-32.41543004,75.13353584,55.1375561,51.38365327,-65.67997537,86.28839813,0,0,1,-46622.65178,-146689.1708,25.0045068,1
9.08,63.34826338,-16.15528235,-47.19298102,15.59856771,-63.95936265,104.8596864,27.64042308,0,0,1,-46664.81503,-147155.6055,9.31922833,1
9.09,88.89509706,-44.85606879,-44.03902827,-65.67542294,-59.91076383,114.9549622,-168.4017316,0,1,1,-46707.7871,-147622.4698,-38.90537403,1
9.1,-125.6606614,14.1678211,111.4928403,-127.3423176,-52.26779537,168.8964777,-177.4090748,1,0,0,-46750.70854,-148089.7628,-74.22149635,1
9.11,78.63381916,48.68174114,-127.3155603,21.16491431,126.7293992,99.37915318,178.0381151,0,1,0,-46794.55875,-148557.4832,7.607976287,1
9.12,-123.3848999,-43.90102729,167.2859272,-39.63202259,-168.878002,26.74726535,-105.0910587,0,1,0,-46834.94249,-149025.63,-28.86716257,1
9.13,-11.81560105,28.56865303,-16.75305197,-5.793570141,-28.11989725,56.83424987,-92.35483127,1,0,0,-46878.54839,-149494.202,-3.202185194,1
9.14,53.11477529,-30.736268,-22.37850729,-52.79356465,7.569870526,203.8943601,-0.936186406,0,1,0,-46921.1868,-149963.1982,-26.82825365,1
9.15,-59.50965833,-66.7876674,126.2973257,120.0222655,-39.53892693,-177.1723887,169.1447448,0,1,1,-46963.15066,-150432.6175,68.04837345,1
9.16,94.42459629,22.102727,-116.5273233,-99.7582622,73.28294793,201.0238732,34.10555547,0,1,1,-47006.07308,-150902.4587,-42.51326842,1
9.17,-100.0891446,31.58627223,68.50287237,-82.98667125,-59.87760614,108.368555,-3.975312049,1,0,0,-47047.13468,-151372.7209,-49.1569267,1
9.18,8.634959053,-54.08450664,45.44954758,-13.15178549,-56.60331886,-81.59649288,71.4251998,0,1,0,-47089.05455,-151843.4029,-7.736681721,1
9.19,82.68637457,-41.8989416,-40.78743297,-73.29400823,-38.28102289,154.4719297,-133.087225,0,1,1,-47131.04231,-152314.5036,-41.44004501,1
9.2,-118.4962478,-42.80202116,161.298269,23.96152875,-165.3869666,-195.8408711,-147.1269968,0,1,0,-47171.70817,-152786.022,17.34869635,1
9.21,114.212673,67.70515303,-181.9178261,68.76775726,-170.5463988,-176.4909045,-102.1016511,1,0,1,-47213.28575,-153257.9569,50.23222702,1
9.22,-125.6420769,-9.830103891,135.4721808,-86.4537007,-123.8921861,79.19203698,-74.08217124,1,1,0,-47255.18333,-153730.3073,-58.11741516,1
9.23,-20.84311145,-2.724508583,23.56762004,-11.69035561,-22.98251995,-88.65262749,-62.45204925,1,1,0,-47297.32337,-154203.0722,-6.386466811,1
9.24,44.77026853,43.11858361,-87.88885214,62.45105408,-61.84840765,-179.5768974,96.57082608,1,0,0,-47338.33072,-154676.2503,37.14631243,1
9.25,-78.73587418,-72.07300176,150.8088759,110.655692,-102.5350323,-235.786942,66.36654276,0,1,1,-47379.22729,-155149.8408,71.43751331,1
9.26,151.8890383,11.91550728,-163.8045455,-66.03347399,-170.3008296,3.797146801,-203.8611493,0,0,1,-47419.69446,-155623.8424,-48.21469995,1
9.27,-40.26762472,-36.43572795,76.70335268,61.26534012,46.20451157,-70.22812598,82.62903326,0,0,1,-47462.31337,-156098.2542,28.17940793,1
9.28,11.26023112,-54.29160402,43.0313729,-16.65038564,-54.83439986,-82.85975166,69.9557601,0,1,0,-47502.42211,-156573.0751,-9.758013969,1
9.29,72.68747022,30.04700021,-102.7344704,42.07744307,-96.90165166,-202.6297214,-22.69322643,1,0,1,-47542.85856,-157048.304,26.8686885,1
9.3,-124.257519,18.72078226,105.5367368,-115.6736289,-67.61567317,149.8735071,-193.7470823,1,0,0,-47583.79335,-157523.9399,-69.63602898,1
9.31,73.09280167,75.31428732,-148.407089,129.8380835,-71.89145394,-194.0180294,62.69601891,1,0,0,-47624.3139,-157999.9818,78.855931,1
9.32,-40.21434695,-31.02103767,71.23538462,52.88223101,48.02209885,-66.39138331,85.74223603,0,0,1,-47665.54533,-158476.4285,24.20358479,1
9.33,-24.16944397,13.39488497,10.774559,-6.074616058,-23.44247778,-50.27940238,-96.08084363,1,1,0,-47705.36116,-158953.279,-3.322063021,1
9.34,28.83981673,-10.23544499,-18.60437174,-16.34242313,24.2488463,171.2006673,110.7434784,0,1,0,-47745.92735,-159430.5323,-7.964601495,1
9.35,-145.4334309,-7.429971982,152.8634028,-57.41734749,-162.5385688,-55.16135162,-238.6571291,1,1,0,-47784.63244,-159908.1874,-41.3673692,1
9.36,115.0655479,79.44066001,-194.506208,56.34113788,-187.3002545,-171.179134,-110.7767602,1,0,1,-47824.43755,-160386.2431,42.3330812,1
9.37,-121.1583394,-27.39581607,148.5541554,-8.757430954,-157.8673961,16.83200529,-107.1271694,0,1,0,-47864.58469,-160864.6985,-6.258397411,1
9.38,-2.851189166,-50.73979336,53.59098253,4.470261344,-60.13692412,-73.57742959,79.66121184,0,1,1,-47905.17714,-161343.5526,2.64939373,1
9.39,37.92607505,-8.110929488,-29.81514556,-23.96510046,31.95442787,190.054639,73.84457131,0,1,0,-47945.55514,-161822.8042,-11.44910804,1
9.4,-100.6485369,16.59190511,84.05663177,-107.7461515,6.169110073,233.1191421,-75.20282979,1,0,0,-47985.036,-162302.4525,-54.94202002,1
9.41,85.74756406,7.685807818,-93.43337188,-60.54092702,84.23659378,169.7114617,113.0124165,0,1,0,-48025.02108,-162782.4962,-24.97269232,1
9.42,-48.7029763,-82.65027277,131.3532491,106.2348378,-79.6992781,-105.1634389,-26.46125329,0,1,1,-48063.30331,-163262.9345,65.5558929,1
9.43,16.42354464,-51.69154259,35.26799795,-22.34892835,-47.86347373,-84.49229395,67.97498864,0,1,0,-48102.78763,-163743.7663,-12.90323458,1
9.44,26.73485133,38.33097064,-65.06582197,60.95474893,-23.72557902,-107.3807757,173.3296153,1,0,0,-48142.18198,-164224.9905,33.35623816,1
9.45,-82.34961836,-68.18458677,150.5342051,95.93057774,-116.2959753,-243.4181645,27.34222394,0,1,1,-48180.60166,-164706.6063,63.57869809,1
9.46,129.9522959,7.1665882,-137.1188841,-138.6602162,-67.82607274,143.8920801,-144.4605683,0,1,1,-48220.02351,-165188.6125,-83.51046396,1
9.47,-58.51564222,-64.41106232,122.9267045,94.47886805,-78.71660248,-99.10759037,-44.01400171,0,1,1,-48258.78341,-165671.0081,58.18559694,1
9.48,-22.88868361,11.7171415,11.1715421,-5.299236799,-22.26901778,-56.75473805,-92.40371489,1,1,0,-48297.95465,-166153.7922,-2.890265932,1
9.49,85.17023515,-46.22871693,-38.94151822,-61.44465486,-59.12887986,117.8652621,-166.3777825,0,1,1,-48336.39797,-166636.9637,-36.33915796,1
9.5,-52.80940315,-25.25074705,78.06015019,51.98120175,60.36970726,33.02820991,242.7120462,0,0,1,-48375.82233,-167120.5217,22.99017341,1
9.51,136.0183934,-6.744457088,-129.2739363,-119.7972836,-95.67708846,124.1870666,-161.7138182,0,0,1,-48413.25691,-167604.4651,-76.31386536,1
9.52,-112.104239,-22.09775867,134.2019977,-6.308460233,-143.7733228,17.73360407,-106.9816157,0,1,0,-48451.19889,-168088.793,-4.397306571,1
9.53,43.53927503,-29.57551575,-13.96375928,15.47088243,-41.68408066,88.17208126,63.12868526,0,0,1,-48490.2891,-168573.5043,8.812860271,1
9.54,76.03340882,29.12588998,-105.1592988,50.6402081,-96.05980371,-203.6112852,-10.78105146,1,0,1,-48528.08887,-169058.5981,32.2832661,1
9.55,-61.28142267,-9.318012927,70.59943559,-18.08658313,74.54677145,189.3200513,155.4281769,1,0,1,-48567.38638,-169544.0734,-7.679303277,1
9.56,117.1576788,-12.68320125,-104.4744775,-127.8017256,-14.18403185,194.9261248,-59.81297825,0,1,1,-48604.8616,-170029.9292,-68.41503341,1
9.57,-77.90056166,19.74859065,58.15197101,-80.93835976,3.014293915,91.98601432,57.42926072,1,0,0,-48642.83418,-170516.1644,-41.59083671,1
9.58,-35.65896858,5.090333935,30.56863465,-14.65769661,-35.68046019,-77.76414306,-75.57965911,1,1,0,-48680.335,-171002.7783,-8.239812633,1
9.59,25.46821251,21.62730155,-47.09551406,43.53224656,18.10658683,12.45507231,203.5157431,1,1,0,-48718.42516,-171489.7696,21.5494624,1
9.6,-77.4903781,2.508793419,74.98158468,-62.29976549,62.24360536,234.7320489,70.00617986,1,0,1,-48756.33688,-171977.1375,-27.40815761,1
9.61,80.70912326,25.97695853,-106.6860818,-51.06212198,98.85907326,171.3968391,110.4396219,0,1,0,-48794.07145,-172464.881,-20.13092892,1
9.62,-37.58392339,-43.79531843,81.37924182,80.25395552,13.95507431,-96.91650589,48.64912848,0,0,1,-48830.94822,-172952.9991,40.14335496,1
9.63,63.47590363,-46.54245614,-16.93344749,3.896245404,-65.62195323,60.72974597,89.84121977,0,0,1,-48867.66185,-173441.4909,2.335862229,1
9.64,53.49746898,-37.74791161,-15.74955737,-53.74183472,-11.62340677,199.092074,-44.00150645,0,1,0,-48905.29243,-173930.3553,-28.59742817,1
9.65,-95.76966844,15.40937665,80.36029179,-102.0371181,12.90205582,237.4890133,-59.99140424,1,0,0,-48942.62391,-174419.5915,-51.17347532,1
9.66,69.40965708,22.00296106,-91.41261814,14.59659603,94.29919273,72.79984718,190.4572623,0,1,0,-48980.12989,-174909.1984,5.837683904,1
9.67,-93.86365148,-44.64998929,138.5136408,28.74256024,-138.445737,-26.97532623,-105.0327501,0,1,0,-49015.41144,-175399.1751,19.84387163,1
9.68,-27.56715819,2.937645412,24.62951278,-11.94139241,-27.82439688,-79.22784796,-74.04387162,1,1,0,-49053.08564,-175889.5207,-6.595766566,1
9.69,101.0759149,10.77941613,-111.855331,6.350794653,-123.2440737,-159.7365082,-126.7203001,1,0,1,-49089.10948,-176380.2342,4.264105188,1
9.7,-133.9914803,15.72803624,118.2634441,-80.23774624,-122.5566161,39.90698439,-241.6762971,1,1,0,-49125.79342,-176871.3146,-53.80507821,1
9.71,71.30721109,33.24635974,-104.5535708,16.2106351,105.6008552,88.7087293,183.587984,0,1,0,-49163.90572,-177362.761,6.254551491,1
9.72,-127.5213268,1.8100042,125.7113226,-61.24993796,-132.7678906,71.43909778,-81.58432524,1,1,0,-49198.70231,-177854.5725,-41.85296016,1
9.73,27.10647795,7.967035563,-35.07351351,14.77569007,-33.67397242,100.5903854,-40.51075386,1,0,1,-49235.79991,-178346.748,8.269142804,1
9.74,34.75831132,-15.74722158,-19.01108974,-23.0893468,26.0494379,173.4207933,107.2334601,0,1,0,-49272.48272,-178839.2866,-11.20087999,1
9.75,-66.4305513,-65.37191142,131.8024627,114.5553048,-65.18699948,-211.933972,122.8169024,0,1,1,-49308.07405,-179332.1875,68.61557756,1
9.76,111.1593207,-9.628128476,-101.5311923,-123.0290153,5.970513886,201.3163536,-32.33438249,0,1,1,-49344.66791,-179825.4497,-62.76556491,1
9.77,-120.7766051,-9.196785684,129.9733908,-27.27127485,-142.4758877,42.25518681,-99.87014571,1,1,0,-49379.48433,-180319.0722,-18.96526015,1
9.78,53.42441233,-16.95192371,-36.47248861,17.39405333,-51.7555043,105.3207068,25.82819274,1,0,1,-49416.07103,-180813.054,10.12700691,1
9.79,28.74234901,44.28362014,-73.02596916,68.69603663,-26.34686116,-103.0696406,175.9273592,1,0,0,-49452.07604,-181307.3944,37.8172288,1
9.8,-135.8449184,20.11374957,115.7311688,-99.0686771,-108.1055165,85.3282547,-229.6063783,1,1,0,-49487.2068,-181802.0923,-64.64584703,1
9.81,85.73028854,76.76108096,-162.4913695,111.4939646,-118.3188767,-203.7542796,-7.614464634,1,0,0,-49522.75236,-182297.1468,74.1749231,1
9.82,-28.30464831,-47.2329703,75.5376186,73.21202918,-21.57215178,-107.8310625,11.48950711,0,1,1,-49558.96135,-182792.5571,39.86702812,1
9.83,5.825436083,22.91178554,-28.73722162,11.32946593,-28.1919413,59.73900642,-90.50302718,1,0,0,-49594.32514,-183288.3221,6.262968905,1
9.84,25.21365606,23.97870394,-49.19236,48.50939508,8.199709709,-27.04548377,202.0948498,1,1,0,-49629.92621,-183784.441,24.61302491,1
9.85,-112.8327018,28.18634935,84.64635242,-102.0354234,-58.15985104,170.7793095,-175.5973446,1,0,0,-49664.75118,-184280.9128,-60.22166342,1
9.86,142.0069706,39.37024208,-181.3772126,-32.36021254,-188.0477136,-64.79666633,-193.3266111,1,0,1,-49698.85182,-184777.7368,-24.34470266,1
9.87,-119.5786284,-13.39461998,132.9732484,-18.43305834,-145.2599567,32.99806226,-103.2989579,1,1,0,-49734.26208,-185274.9118,-12.88294606,1
9.88,40.81760431,-61.9623629,21.14475859,-7.41726963,-62.55657823,-20.02653297,106.5761924,0,1,1,-49769.86845,-185772.4371,-4.418397868,1
9.89,93.86306092,-50.38821437,-43.47484655,-58.34156446,-73.63740635,93.23325931,-181.3321424,0,1,1,-49804.69644,-186270.3116,-35.56032022,1
9.9,-94.02633044,-52.40115026,146.4274807,60.80804289,-135.3548702,-236.4596701,-63.92827549,0,1,0,-49839.02304,-186768.5347,41.74732878,1
9.91,71.31286199,79.11270535,-150.4255673,113.9373181,-98.31794359,-202.2394757,25.94187674,1,0,0,-49874.05784,-187267.1052,72.95643397,1
9.92,-86.3403992,-47.16574594,133.5061451,39.93426025,-129.3858447,-40.28042572,-100.6828393,0,1,0,-49908.38279,-187766.0223,27.11909792,1
9.93,32.376274,-61.63136816,29.25509416,3.486114077,-61.55907573,-17.62112405,107.0002,0,1,1,-49943.41237,-188265.2852,2.072305615,1
9.94,66.79085787,-48.17540997,-18.6154479,-61.09270995,-31.93686382,181.8681147,-92.18337907,0,1,1,-49978.0855,-188764.8929,-34.05779326,1
9.95,-135.2118632,16.59679067,118.6150725,-52.24919433,-137.918501,-11.92259758,-244.6586431,1,1,0,-50011.64081,-189264.8445,-36.03847891,1
9.96,144.2598229,17.36946339,-161.6292863,-93.83556625,-150.6186149,35.12476085,-200.8482952,0,0,1,-50045.82708,-189765.1392,-66.2096278,1
9.97,-74.61978963,30.30941634,44.3103733,-73.91628104,-13.0322165,94.33547424,53.48238137,1,0,0,-50081.00078,-190265.7761,-39.46273503,1
9.98,-26.77074916,27.93539763,-1.164648474,-9.469905368,-30.15401793,7.214070557,-108.20122,1,0,0,-50114.9447,-190766.7542,-5.258185926,1
9.99,66.78851171,28.97439693,-95.76290865,48.44628357,-85.44078674,-203.8932296,1.156475839,1,0,1,-50148.55129,-191268.0727,30.24259745,1
10,-52.93768666,-64.55668882,117.4943755,103.8018407,-55.45364325,-200.2686281,141.0406912,0,1,1,-50182.71824,-191769.7308,60.91363418,1
0,0,0,0,0,0,122.4744871,-70.71067812,1,0,1,0,0,0,1
0.01,119.6310381,63.54642141,-183.1774595,138.1590551,124.5574241,-60.71723907,59.68931389,1,1,0,-115.2679238,0.401476326,50.03738755,1
0.02,25.21534614,-115.0343521,89.81900596,76.79933918,-93.41292533,-116.4360597,-130.3401383,0,1,1,67.7195487,1.009936685,48.70608951,1
0.03,-132.6499472,116.2286416,16.4213056,-109.6685264,-94.28321294,36.50476871,-237.406713,1,0,0,-286.2002938,1.645870089,-69.6708191,1
0.04,197.9522024,-31.40042674,-166.5517756,122.1062201,174.2520429,139.436326,178.1413123,1,1,0,-6.532313795,1.904559709,36.65060329,1
0.05,-208.4044419,26.32812372,182.0763182,-216.9708986,66.6473849,114.0288006,-83.65065825,1,0,0,57.25357235,3.168922276,-94.26171889,1
0.06,134.6349832,31.20631989,-165.8413031,-167.4085484,-55.16833506,83.59713523,-16.1529036,0,1,1,-231.4390561,4.181969572,-98.18010515,1
0.07,-36.40131568,-68.4370214,104.8383371,-90.34939433,-56.3041681,174.6390713,-6.863120507,1,1,0,93.84493441,3.586371224,-53.11528875,1
0.08,-105.3010403,52.30550307,52.99553726,100.4662024,31.54377885,-34.67199217,237.6812961,0,1,1,126.7304583,4.003993451,48.04829927,1
0.09,151.431957,-13.56193299,-137.870024,149.8136389,75.08891419,52.95330666,219.9380901,1,0,0,492.5751115,4.939189164,63.50735511,1
0.1,-181.9208851,-30.32789019,212.2487753,228.2560639,24.67503297,-39.54841783,135.7789477,0,1,1,341.3699608,4.117932937,111.1208859,1
0.11,136.1499439,28.93395296,-165.0838969,-131.4830635,117.4591558,54.92140879,65.06178733,0,1,0,-19.85681408,5.48761996,-48.78428905,1
0.12,36.48181317,-122.4597189,85.97790575,86.71911816,-91.0648031,-135.4001872,-110.5110717,0,0,1,-163.7432709,5.761613577,54.7430801,1
0.13,-110.0130594,64.40791717,45.60514219,26.70540717,107.2732146,168.169947,171.5033949,0,0,1,-31.87100902,5.80489954,10.24801381,1
0.14,173.7315461,-48.70200664,-125.0295395,11.60544407,178.8572835,199.8891938,105.9298182,1,1,0,387.0231516,6.721789159,3.416713646,1
0.15,-166.2539294,-66.00777493,232.2617043,234.4908806,-48.05507297,-61.04826874,127.5660961,0,1,1,-222.5139203,5.647998911,135.4402281,1
0.16,111.6082145,64.23949662,-175.8477111,144.8731032,103.3544062,-66.01533701,53.77148495,1,1,0,221.0212604,6.661330878,56.30257028,1
0.17,5.949606327,-67.41010027,61.46049395,58.75026341,46.03999403,-146.6260728,95.11415463,1,0,1,178.6804503,7.647404957,27.03464385,1
0.18,-101.7114538,33.78798624,67.92346757,100.5501005,-24.96612689,-116.1764883,210.232179,0,1,0,353.8333434,8.626384709,55.17965552,1
0.19,170.5999294,-14.16624147,-156.433688,-27.4029137,187.3501847,225.5528739,17.39877198,0,1,0,-348.6877268,8.395167477,-7.777137893,1
0.2,-198.5259517,-8.105733105,206.6316848,73.79133514,222.1218402,97.54044924,102.400492,0,0,1,22.61519016,9.091453075,17.74031829,1
0.21,110.016563,56.96733031,-166.9838933,54.21495484,160.8801821,-24.20711352,81.62973091,0,1,0,-168.4101038,9.952666407,17.17754939,1
0.22,22.88915295,-127.1600686,104.2709156,56.92834944,-123.030524,-73.4926201,-158.5709382,0,1,1,-107.940966,10.36093535,38.20815022,1
0.23,-112.1032908,59.76445679,52.33883399,79.51260214,79.14084825,69.13713004,230.031743,0,1,1,-16.00972533,10.39638373,33.30403003,1
0.24,159.4441216,-32.18869522,-127.2554264,102.0478615,134.2431488,124.2435773,189.0511826,1,1,0,471.4693145,11.30866175,35.72537969,1
0.25,-181.9139375,-29.76196763,211.6759051,221.1573694,60.10696632,-18.05176997,140.264513,0,1,1,301.7758253,10.43997689,97.88569057,1
0.26,132.6859469,30.94860116,-163.634548,-123.0075742,122.8640082,52.16933962,67.28861209,0,1,0,-77.57521547,11.76040986,-44.80990245,1
0.27,45.03880656,-122.4401584,77.40135186,92.6185972,-82.23441672,-151.4149916,-87.2892202,0,0,1,-226.9605591,12.08519303,57.4465508,1
0.28,-115.143912,59.15025362,55.99365842,75.07004683,87.32657049,91.77241972,221.9738014,0,1,1,-55.36916911,11.99219789,30.67635669,1
0.29,160.1031622,-32.153601,-127.9495612,109.8665154,128.9237242,113.7224952,195.5607585,1,1,0,464.9266282,12.86578395,39.19193408,1
0.3,-181.3921906,-32.17443457,213.5666252,225.5421713,46.51249228,-25.32588259,139.1351849,0,1,1,289.6050758,11.99775876,103.6529591,1
0.31,133.2352649,30.64822082,-163.8834857,-121.9627397,124.462528,51.29735316,67.95571258,0,1,0,-55.36315982,13.32798249,-44.18597426,1
0.32,39.4941846,-124.1058717,84.61168715,86.83591453,-92.41385734,-137.1180166,-108.3723082,0,0,1,-189.8565504,13.6195192,54.96300867,1
0.33,-113.0586835,60.45772027,52.60096327,65.01211992,92.60813353,107.8719649,214.6117069,0,1,1,-42.76713991,13.58142389,26.13780096,1
0.34,163.9283532,-38.67969295,-125.2486603,76.40881821,153.40228,151.4807426,168.0190489,1,1,0,452.6997364,14.48832047,24.9225664,1
