t,ia,ib,ic,isq,isd,vsd,vsq,ha,hb,hc,speed,angle,torque,output
1.9,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.2477796,178.8038874,6.008900761,0
1.91,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,179.7463652,6.008900761,0
1.92,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,180.688843,6.008900761,0
1.93,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,181.6313208,6.008900761,0
1.94,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,182.5737985,6.00890076,0
1.95,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,183.5162763,6.00890076,0
1.96,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,184.4587541,6.00890076,0
1.97,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,185.4012319,6.00890076,0
1.98,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,186.3437097,6.00890076,0
1.99,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,187.2861875,6.00890076,0
2,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,188.2286653,6.00890076,0
2.01,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,189.1711431,6.00890076,0
2.02,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,190.1136209,6.00890076,0
2.03,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,191.0560987,6.00890076,0
2.04,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,191.9985765,6.00890076,0
2.05,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,192.9410543,6.00890076,0
2.06,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,193.8835321,6.00890076,0
2.07,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,194.8260099,6.00890076,0
2.08,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,195.7684877,6.00890076,0
2.09,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,196.7109655,6.00890076,0
2.1,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,197.6534433,6.00890076,0
2.11,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,198.5959211,6.00890076,0
2.12,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,199.5383989,6.00890076,0
2.13,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,200.4808767,6.00890076,0
2.14,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,201.4233545,6.00890076,0
2.15,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,202.3658323,6.00890076,0
2.16,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,203.3083101,6.00890076,0
2.17,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,204.2507879,6.00890076,0
2.18,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,205.1932657,6.00890076,0
2.19,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,206.1357435,6.00890076,0
2.2,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,207.0782212,6.00890076,0
2.21,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,208.020699,6.00890076,0
2.22,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,208.9631768,6.00890076,0
2.23,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,209.9056546,6.00890076,0
2.24,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,210.8481324,6.00890076,0
2.25,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,211.7906102,6.00890076,0
2.26,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,212.733088,6.00890076,0
2.27,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,213.6755658,6.00890076,0
2.28,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,214.6180436,6.00890076,0
2.29,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,215.5605214,6.00890076,0
2.3,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,216.5029992,6.00890076,0
2.31,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,217.445477,6.00890076,0
2.32,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,218.3879548,6.00890076,0
2.33,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,219.3304326,6.00890076,0
2.34,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,220.2729104,6.00890076,0
2.35,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,221.2153882,6.00890076,0
2.36,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,222.157866,6.00890076,0
2.37,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,223.1003438,6.00890076,0
2.38,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,224.0428216,6.00890076,0
2.39,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,224.9852994,6.00890076,0
2.4,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,225.9277772,6.00890076,0
2.41,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,226.870255,6.00890076,0
2.42,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,227.8127328,6.00890076,0
2.43,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,228.7552106,6.00890076,0
2.44,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,229.6976884,6.00890076,0
2.45,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,230.6401661,6.00890076,0
2.46,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,231.5826439,6.00890076,0
2.47,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,232.5251217,6.00890076,0
2.48,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,233.4675995,6.00890076,0
2.49,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,234.4100773,6.00890076,0
2.5,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,235.3525551,6.00890076,0
2.51,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,236.2950329,6.00890076,0
2.52,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,237.2375107,6.00890076,0
2.53,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,238.1799885,6.00890076,0
2.54,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,239.1224663,6.00890076,0
2.55,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,240.0649441,6.00890076,0
2.56,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,241.0074219,6.00890076,0
2.57,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,241.9498997,6.00890076,0
2.58,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,242.8923775,6.00890076,0
2.59,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,243.8348553,6.00890076,0
2.6,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,244.7773331,6.00890076,0
2.61,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,245.7198109,6.00890076,0
2.62,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,246.6622887,6.00890076,0
2.63,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,247.6047665,6.00890076,0
2.64,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,248.5472443,6.00890076,0
2.65,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,249.4897221,6.00890076,0
2.66,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,250.4321999,6.00890076,0
2.67,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,251.3746777,6.00890076,0
2.68,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,252.3171555,6.00890076,0
2.69,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,253.2596333,6.00890076,0
2.7,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,254.2021111,6.00890076,0
2.71,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,255.1445888,6.00890076,0
2.72,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,256.0870666,6.00890076,0
2.73,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,257.0295444,6.00890076,0
2.74,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,257.9720222,6.00890076,0
2.75,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,258.9145,6.00890076,0
2.76,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,259.8569778,6.00890076,0
2.77,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,260.7994556,6.00890076,0
2.78,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,261.7419334,6.00890076,0
2.79,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,262.6844112,6.00890076,0
2.8,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,263.626889,6.00890076,0
2.81,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,264.5693668,6.00890076,0
2.82,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,265.5118446,6.00890076,0
2.83,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,266.4543224,6.00890076,0
2.84,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,267.3968002,6.00890076,0
2.85,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,268.339278,6.00890076,0
2.86,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,269.2817558,6.00890076,0
2.87,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,270.2242336,6.00890076,0
2.88,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,271.1667114,6.00890076,0
2.89,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,272.1091892,6.00890076,0
2.9,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,273.051667,6.00890076,0
2.91,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,273.9941448,6.00890076,0
2.92,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,274.9366226,6.00890076,0
2.93,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,275.8791004,6.00890076,0
2.94,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,276.8215782,6.00890076,0
2.95,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,277.764056,6.00890076,0
2.96,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,278.7065337,6.00890076,0
2.97,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,279.6490115,6.00890076,0
2.98,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,280.5914893,6.00890076,0
2.99,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,281.5339671,6.00890076,0
3,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,282.4764449,6.00890076,0
3.01,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,283.4189227,6.00890076,0
3.02,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,284.3614005,6.00890076,0
3.03,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,285.3038783,6.00890076,0
3.04,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,286.2463561,6.00890076,0
3.05,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,287.1888339,6.00890076,0
3.06,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,288.1313117,6.00890076,0
3.07,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,289.0737895,6.00890076,0
3.08,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,290.0162673,6.00890076,0
3.09,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,290.9587451,6.00890076,0
3.1,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,291.9012229,6.00890076,0
3.11,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,292.8437007,6.00890076,0
3.12,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,293.7861785,6.00890076,0
3.13,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,294.7286563,6.00890076,0
3.14,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,295.6711341,6.00890076,0
3.15,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,296.6136119,6.00890076,0
3.16,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,297.5560897,6.00890076,0
3.17,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,298.4985675,6.00890076,0
3.18,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,299.4410453,6.00890076,0
3.19,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,300.3835231,6.00890076,0
3.2,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,301.3260009,6.00890076,0
3.21,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,302.2684787,6.00890076,0
3.22,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,303.2109564,6.00890076,0
3.23,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,304.1534342,6.00890076,0
3.24,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,305.095912,6.00890076,0
3.25,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,306.0383898,6.00890076,0
3.26,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,306.9808676,6.00890076,0
3.27,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,307.9233454,6.00890076,0
3.28,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,308.8658232,6.00890076,0
3.29,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,309.808301,6.00890076,0
3.3,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,310.7507788,6.00890076,0
3.31,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,311.6932566,6.00890076,0
3.32,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,312.6357344,6.00890076,0
3.33,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,313.5782122,6.00890076,0
3.34,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,314.52069,6.00890076,0
3.35,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,315.4631678,6.00890076,0
3.36,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,316.4056456,6.00890076,0
